,mse_mean,mse_var,mse_std,mse_50q,mse_90q,rsd
Gossip,1305.0480189184318,,1447.4261616628528,869.9447514876695,3202.1501784445736,1.1090980107095354
Single,1329.9837731693704,,1436.0007815246422,893.3699259799882,3349.309147307056,1.0797130089058393
Centralized,1367.1785136642409,,1449.607223191321,909.330316499242,3297.2730398400995,1.0602911095392795
