,rmse,mae,mape,msle,mse
Gossip,31.663222780017467,24.997827623194407,890354919033865.5,0.3557929074379811,1303.8054957236852
Single,32.56725986452695,25.801750615062446,829620594998520.6,0.5786378740782891,1509.578357949136
Centralized,32.22585944607724,25.028434176871432,862451227503030.5,0.36591781544753377,1321.772573537727
