,rmse,mae,mape,msle,mse
gossip aggregated,31.725139353223142,24.835105233003596,1285090218721876.0,0.443792763177825,1398.5673839632705
single aggregated,31.675566989371667,24.62335476436352,1320819671812190.5,0.45372650109557855,1376.8806884694982
centralized aggregated,31.82782906926168,24.754284471914268,1227393142799396.2,0.44005385745545034,1375.5161609817512
gossip 0,76.83199261307519,61.210045421611234,183124279492920.1,0.14465423663641325,5903.155088895639
gossip 1,11.816503174502971,9.819784875374312,1089680802143937.4,0.58847828411103,139.6297472730388
gossip 2,11.672400192406649,9.641931879049704,5178034808014593.0,1.0473211265076687,136.24492625169475
gossip 3,20.967444660237923,16.65890270726778,1852709311187110.5,0.6254272201028565,439.6337355801398
gossip 4,51.980319879156774,39.36496187821669,446146605540848.44,0.23345512242656682,2701.953654739461
gossip 5,27.819504803872416,21.422358254270254,283798566277451.8,0.2837858014839508,773.9248475326805
gossip 6,20.77461429243669,16.886446835311904,2250155229433424.5,0.6720344090428403,431.5845989995148
gossip 7,32.30271469471841,25.45827133512633,479470864481415.9,0.25505817052100793,1043.4653766483766
gossip 8,16.945577871467624,13.364353137737677,859594750534887.4,0.37222316599353866,287.1526093979732
gossip 9,46.14032135035675,34.523996006070035,228186970112171.9,0.21549009495237723,2128.929254314187
single 0,76.39893834021049,59.93902586983228,171189141581321.56,0.13953530731790972,5836.797779511285
single 1,12.036201105049754,9.827041523894392,1006304435356569.0,0.5996254593478018,144.87013704120093
single 2,11.985478362738386,9.751288772083033,5664887781881441.0,1.1100161207547072,143.65169158367002
single 3,22.00274008965552,17.172100306691497,1936771768861686.2,0.6597442428667132,484.12057145293426
single 4,50.58993451110691,39.06320547581173,307194152180443.2,0.20129528858714413,2559.341473838086
single 5,28.12459896784463,21.98165656860163,314810951798928.7,0.30079959980369475,790.9930671020871
single 6,20.555194706366944,15.998038454355227,2212731714354094.2,0.6739427632570341,422.51602941665556
single 7,32.1352309105917,24.963352310895694,456534709309397.5,0.24535203412326,1032.6730656770483
single 8,17.79039598118621,13.420750947366091,873128110753521.6,0.39170038487193976,316.49818916740645
single 9,45.13695691896615,34.117087414103615,264643952044502.1,0.21525381002558072,2037.3448799046064
centralized 0,75.81878265392196,59.420028211047374,142958104957399.84,0.1296994129655428,5748.487803122658
centralized 1,12.650321423666835,10.281118686260438,1091990255812780.8,0.6305381448623925,160.03063212208409
centralized 2,12.57919064038795,10.129511339566914,5610248043641836.0,1.1265874077209928,158.23603716722377
centralized 3,21.440328072940932,16.956622350000405,1693913236440101.0,0.6040204099150935,459.687667875339
centralized 4,49.988475885494495,38.52327676867441,390035232105952.7,0.2007235278851093,2498.847721354665
centralized 5,28.352914933498525,21.535747984496897,247710808503219.53,0.27462539422437193,803.8877852262037
centralized 6,21.527916305274776,16.904116087477057,1783164416622904.2,0.6325956399811045,463.4511804469156
centralized 7,32.750994271086505,25.356895106049745,391642980168237.7,0.23852429210812698,1072.6276257447412
centralized 8,17.536182899909974,13.696446680319411,698571226469042.2,0.3591702861758086,307.51771069909495
centralized 9,45.63318360643481,34.73908150525007,223697123272488.1,0.20405405871596138,2082.3874460585907
