,rmse,mae,mape,msle,mse
gossip aggregated,39.27735688992207,29.972762242551937,917362846350615.4,0.4245684550355164,1681.756784399063
single aggregated,44.57636550215048,33.81316420397526,1027302754678001.6,0.5100664661715808,2241.9299336545964
centralized aggregated,31.508519731056417,23.0774143621266,787957083504085.6,0.33145624686711816,1069.2549421901226
gossip 0,51.56467202927939,35.6707564691608,1366049199128358.2,0.4705390471864573,2658.9154014871488
gossip 1,36.9444426302167,30.065191286161443,329964483201237.0,0.2849150384845019,1364.891841257373
gossip 2,39.00375905137153,31.15672701047104,334160686682194.56,0.37101386797570446,1521.2932201374465
gossip 3,19.881027234470466,15.830741297535166,1442678592825565.0,0.5960695964258508,395.2552438977564
gossip 4,30.113689813933163,23.247748786443534,534442338884362.06,0.29641831449672246,906.8343142097821
gossip 5,61.55210869823059,46.1157349655449,67012188413586.11,0.20830096757889655,3788.6620851987936
gossip 6,44.50555772199081,33.219738972243825,880680313205699.1,0.3525830389550203,1980.7446681454558
gossip 7,42.58427158585002,31.971143714098222,986483416503539.1,0.5933290305152369,1813.4201864974334
gossip 8,42.481794362938565,33.058212676352255,761552314276275.0,0.24752987009538563,1804.7028522949986
gossip 9,24.14224577093942,19.3916272475082,2470604930385338.5,0.824985778641388,582.8480308644423
single 0,67.82483423424854,45.66710882567996,1398265411675024.5,0.5770735422065472,4600.208138903293
single 1,37.717851002523695,30.956108435577264,374930882370064.7,0.31652710089574,1422.6362842485778
single 2,37.04776683241694,29.804989087025852,315049545201000.2,0.34635291950679886,1372.5370272691328
single 3,22.0839280988676,18.717509395849635,1682968088617935.5,0.7445856031886483,487.69988027595394
single 4,32.069582189647626,24.983798709854867,616343000780383.6,0.33255689752479956,1028.458101818564
single 5,74.20418248816269,53.9925574221915,79267180835420.58,0.25702201401058716,5506.26069873655
single 6,47.20168111467225,35.269483757245965,984277463156325.4,0.3771974867234547,2227.9987000512065
single 7,53.804766637284736,39.681275121832215,1280619006359948.0,0.9160251847887348,2894.952912892669
single 8,45.698243295443554,36.07709438249568,951943866415468.8,0.28332372179324794,2088.3294402895517
single 9,28.110819128237196,22.981716901999672,2589363101368446.0,0.9500001910772505,790.2181520604663
centralized 0,31.333846390105023,22.061780303518166,1450039482400971.2,0.4280400216785715,981.8099295986976
centralized 1,33.99710015354558,25.780649404543905,309093338906063.44,0.27548395180833296,1155.8028188502092
centralized 2,30.15056297599945,22.973637919784387,232827647539798.7,0.23307856588925874,909.0564477697088
centralized 3,16.072021033523004,11.402199203178613,1270791819548000.2,0.45533957439563133,258.3098601020058
centralized 4,29.344789158142074,22.432103953908218,464543795548335.9,0.26904574866851644,861.1166507358125
centralized 5,47.273361590098176,35.04252851746629,54975013357921.125,0.18798066772375197,2234.7707160281693
centralized 6,38.72645204544558,27.237843428771985,806176439849213.8,0.30940713391327396,1499.7380880281962
centralized 7,26.858824200367494,19.895535012237467,1390200257161483.5,0.4877274203195517,721.3964374262465
centralized 8,40.41019542845842,29.923921351881962,737865128291101.5,0.24345574786962565,1632.9838945662023
centralized 9,20.918044334879337,14.023944525975029,1163057912437966.0,0.4250036364046672,437.56457879597747
