,rmse,mae,mape,msle,mse
gossip aggregated,39.11760207058743,29.7203402333739,606606729234753.0,0.36074075943395645,1860.6869114566005
single aggregated,49.100424569714505,36.019320557632035,689953001751244.8,0.44297041262178255,3792.7982998769817
centralized aggregated,32.84951736893022,24.360588208382524,525725958149670.8,0.31670768547290123,1173.3985007788392
gossip 0,38.77351731965457,28.975020343297782,195937266219669.16,0.29549247415590624,1503.385645337553
gossip 1,29.188276056161914,23.355630578368647,491264378809180.2,0.395378052143139,851.955459130715
gossip 2,29.719776321000193,23.488446449235322,1475460746362740.0,0.4653694919912662,883.2651045702837
gossip 3,30.339459113337753,23.618224013089907,1048260450162624.2,0.38389908117827537,920.4827792898933
gossip 4,24.911028820055783,19.72347888982829,349742987407653.06,0.40783086146411723,620.5593568736499
gossip 5,86.18413793095885,56.09451121766719,221067982131266.7,0.2676269555995596,7427.705630902541
gossip 6,34.02544453715553,26.90095150172049,794403507020397.8,0.4469393621058133,1157.730875951047
gossip 7,20.181347976387016,16.03558670181416,1368897407610175.0,0.4460723878773941,407.2868061440203
gossip 8,53.76849209043879,43.24512233380246,59192078692395.34,0.2618448139949878,2891.050741679579
gossip 9,44.084540540723864,35.76643030491474,61840487931429.04,0.23695411382910508,1943.4467146867257
single 0,41.46968532282344,31.199602811479433,164363393412025.47,0.31207366497915473,1719.7348007739974
single 1,30.814097107409516,24.753834474892077,505314559267085.75,0.42405689693742965,949.5085805448634
single 2,36.47087624285763,27.153531094600087,1440567771050074.0,0.4969406788584521,1330.1248139218371
single 3,31.82310915112244,25.40168973834712,1253772755461803.8,0.42940520343850813,1012.710276044253
single 4,28.715220545435542,23.0898534614171,519408907190771.8,0.5218091901300804,824.5638909730035
single 5,156.24824944800582,96.23646662222406,254754467007768.28,0.6936396696990746,24413.51545556625
single 6,37.363992368915014,29.887923247523812,867619754494061.5,0.4855826931096472,1396.0679257443396
single 7,21.510783948046598,16.57522149691686,1802489892194579.2,0.5193129858596045,462.7138260595392
single 8,61.616311264671864,49.50426715447946,52119983908180.56,0.3063477135518062,3796.5698138649286
single 9,44.97192029785711,36.39081547444032,39118533526096.88,0.2405354296540679,2022.4736152768126
centralized 0,35.37704729356428,25.085231554440153,132469664561688.38,0.2557622630197045,1251.5354752110838
centralized 1,26.08998090765962,19.53742959457392,337073445334958.6,0.2691654847541458,680.6871037620434
centralized 2,26.724759300630097,20.08789235115278,1189942491117527.5,0.44762464934091445,714.2127596766148
centralized 3,29.914816893737687,22.055403060849567,921479197007069.6,0.3697356712461208,894.8962697858537
centralized 4,19.91035147991602,15.23675404595376,224201008549596.22,0.26940397304513974,396.4220960537941
centralized 5,47.00629617519476,32.36154553612716,201462952103457.1,0.2276837305452437,2209.5918801101298
centralized 6,30.206157176548196,22.78494984094884,559823565949021.4,0.34156163084683194,912.4119313743341
centralized 7,21.46927532726222,16.58925797392594,1609330615725827.2,0.5018983459423721,460.92978307779026
centralized 8,45.89824456739466,34.933709062926546,40738320573780.54,0.24212055299426927,2106.6488543683736
centralized 9,45.89824456739466,34.933709062926546,40738320573780.54,0.24212055299426927,2106.6488543683736
