lon,lat
-8.598175,41.140366
-8.610597,41.149979
-8.622582,41.143112
-8.622755,41.152882
-8.6235809326172,41.163711547852
-8.61024,41.15194
-8.607102,41.145271
-8.625028,41.167193
-8.632213,41.152725
-8.6098480224609,41.145858764648
-8.611549,41.158879
-8.6167144775391,41.149978637695
-8.6167144775391,41.163711547852
-8.628085,41.157398
-8.6318206787109,41.162338256836
-8.616714,41.145074
-8.615142,41.148981
-8.631926,41.158535
-8.623993,41.152725
-8.605889,41.149319
-8.602982,41.148409
-8.6112213134766,41.14860534668
-8.610397,41.155472
-8.614053,41.155952
-8.6084747314453,41.14860534668
-8.6084747314453,41.158218383789
-8.6043548583984,41.149978637695
-8.609531,41.139732
-8.6167144775391,41.137619018555
-8.6057281494141,41.144485473633
-8.619766,41.156082
-8.619423,41.154407
-8.6139678955078,41.154098510742
-8.6057281494141,41.140365600586
-8.628921,41.164322
-8.632736,41.141281
-8.629074,41.163025
-8.612844,41.14717
-8.624737,41.161026
-8.6084747314453,41.14860534668
-8.599274,41.146957
-8.626785,41.152725
-8.588125,41.165085
-8.613922,41.140755
-8.6071014404297,41.16096496582
-8.615805,41.145332
-8.6016082763672,41.151351928711
-8.6071014404297,41.155471801758
-8.5947418212891,41.154098510742
-8.6071014404297,41.147232055664
