,rmse,mae,mape,msle,mse
Gossip,53.33043704288277,37.06955884950594,1200841641891318.0,0.49760374069895064,3467.7007167727056
Single,73.87726355483518,50.506878112961566,1298755603500455.8,0.9588814670328374,7543.9455362151575
Centralized,35.053059024714464,25.054931533034015,821316812638991.2,0.35865391091188437,1324.3711122971501
