,mse_mean,mse_var,mse_std,mse_50q,mse_90q,rsd
Gossip,1323.8765123431544,,1452.1034427974666,890.192531582833,3274.3992487743335,1.0968571685189588
Single,1329.9837731693704,,1436.0007815246422,893.3699259799882,3349.309147307056,1.0797130089058393
Centralized,1367.1785136642409,,1449.607223191321,909.330316499242,3297.2730398400995,1.0602911095392795
