,rmse,mae,mape,msle,mse
gossip aggregated,32.05110444520636,25.432544031932057,888782120780119.4,0.34614564376668666,1316.1987424018346
single aggregated,42.89285246808217,35.339680099067635,841253105850912.2,2.6239163576390263,3589.246019949772
centralized aggregated,32.32173467591232,25.188654673831103,822100788822699.2,0.34955042892544685,1312.8888113637984
gossip 0,27.136000261172473,20.851150498403808,351809287591996.9,0.2578786113252369,736.3625101743525
gossip 1,48.73395179029447,38.39522959548558,126500272492392.55,0.2619760401793471,2374.9980570987454
gossip 2,31.605118831849417,25.4333980108419,395331596976627.3,0.2525521019242816,998.8835363753227
gossip 3,73.7120641386656,59.20546744915556,0.3186409235852478,0.129003782585989,5433.468399582751
gossip 4,22.841425544322508,18.09401651068487,1912625760020311.0,0.4892877855143991,521.7307208968288
gossip 5,31.76583987083147,25.117103391551154,537702296706534.6,0.2612826790915095,1009.0685826993063
gossip 6,30.96687057768293,24.88452112595316,576044607862961.8,0.24432154195179479,958.9470733749646
gossip 7,28.25235310349619,21.769167895094764,1094407755902006.1,0.3904583000474866,798.1954558846309
gossip 8,14.372573783918291,11.651635008891574,1871533712263973.2,0.5041992613828132,206.57087717417537
gossip 9,11.124846549830224,8.92375083325819,2021865917984390.8,0.6704963336640082,123.76221075726941
single 0,26.85830351123348,20.857393624326594,298714576997874.3,0.23539646865671413,721.3684675015367
single 1,159.24820253150347,140.8767840152236,0.9990485252140818,23.11663265331355,25359.99000951475
single 2,31.575953916701778,25.230419014205715,440853636595790.44,0.2595163653898986,997.0408657496743
single 3,72.07468911963262,56.862815256236736,0.3147549373925676,0.12779082715035645,5194.760811691689
single 4,22.895619153200233,17.62469172886051,1840646401063370.5,0.49343414633083565,524.2093764083893
single 5,32.150849876605,25.1579446813019,510107254426327.3,0.25982312089899123,1033.677147787992
single 6,30.983083949841575,24.473238870147068,587699283592820.8,0.2570049663122041,959.9514910429307
single 7,27.888276362404817,22.020696049922993,1123342110788498.4,0.40283252659117785,777.7559584658671
single 8,14.181648042747856,11.418663201731347,1624562056241129.0,0.46611371311772176,201.1191412083741
single 9,11.071898216950835,8.87415454871988,1986605738803310.0,0.6206187886288109,122.58693012651908
centralized 0,27.143293851059237,20.919238104352942,341900628448171.75,0.24419076086264638,736.7584010849503
centralized 1,49.41914893827155,38.60811829544271,81410598363097.53,0.25308542802946404,2442.252281783066
centralized 2,31.93907124528424,25.304429200124332,379988013271471.0,0.24732403970048275,1020.1042720113425
centralized 3,71.88247891309538,56.79353511367493,0.2799341915504921,0.11835049872615568,5167.090774691603
centralized 4,23.88407362910142,18.045901461911132,1552023712756379.0,0.4760046258583788,570.4489731203379
centralized 5,32.36065883659499,25.16257010608713,399964125817395.56,0.24694988474591956,1047.2122403384938
centralized 6,31.225056489091532,24.186300413932944,496270255140112.1,0.24095689400810277,975.0041527469573
centralized 7,28.20036805387656,21.850162695295804,926900510792520.4,0.37532009638067176,795.2607583741016
centralized 8,15.289905928536196,12.003354143631334,1901998097912342.5,0.5509074445033285,233.7812233034863
centralized 9,11.873290874212097,9.01293720385781,2140551945725502.5,0.742414616439319,140.97503618364829
