,mse_mean,mse_var,mse_std,mse_50q,mse_90q,rsd
Gossip,1294.5256851576169,,1438.7572507726863,854.3746520332257,3188.7566691757033,1.1114165344641334
Single,1509.578357949136,,2767.6362442233403,868.2042521717383,3216.7305796695446,1.833383626394433
Centralized,1321.7725735377264,,1403.0990796941414,886.4274257976384,3185.40773310492,1.0615283656088765
