,rmse,mae,mape,msle,mse
Gossip,24.73643154807942,18.565842366931903,4024367760085330.5,1.1415014475001493,759.5842941321877
Single,29.692469625041493,21.998981773096215,4704026174980574.0,1.375271388475391,1139.0654099875926
Centralized,20.859052584485458,15.428233583720099,113783435161872.86,3.092350022080018,460.19142403919994
